PID,DN,DP,TN,RL,creation_utc,host_key,name,value,path,expires_utc,is_secure,is_httponly,last_access_utc,has_expires,is_persistent,priority,encrypted_value,samesite,source_scheme,source_port,is_same_party
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 253)","(creation_utc, 13266351364729460)","(host_key, .onetag-sys.com)","(name, OTP)","(value, RwoVUixI8AYbQPT0nY2tTYiJn07SoXRNdIFfwT_k9G4)","(path, /)","(expires_utc, 13329423364000000)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364854994)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 254)","(creation_utc, 13262069217873480)","(host_key, .socdm.com)","(name, SOC)","(value, YGqM4sCo8XYAAHmvK-MAAAAA)","(path, /)","(expires_utc, 13329423364723464)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364723464)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 255)","(creation_utc, 13266351364623573)","(host_key, .go.sonobi.com)","(name, __uin_bw)","(value, b35c3312-15a5-4236-a024-0d32882e56ce)","(path, /)","(expires_utc, 13269159364623573)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364623573)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 256)","(creation_utc, 13266351365071128)","(host_key, .go.sonobi.com)","(name, __uin_sr)","(value, x-aa2c1827-59b9-486e-a36b-4872d01aaf19)","(path, /)","(expires_utc, 13269159364071128)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365071128)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 257)","(creation_utc, 13266351362362944)","(host_key, .go.sonobi.com)","(name, __uir_bw)","(value, 1)","(path, /)","(expires_utc, 13266380164623506)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364623506)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 258)","(creation_utc, 13266351362363222)","(host_key, .go.sonobi.com)","(name, __uir_sr)","(value, 1)","(path, /)","(expires_utc, 13267647364071083)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365071083)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 259)","(creation_utc, 13266351365368408)","(host_key, .districtm.io)","(name, _dm_uid)","(value, eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDAwLCJ1c3IiOiJxZ2IxQWJJR0d6RnplbUZHTkdSSWJUZFlTR2MzZUhWUk4wcFJOREZMY1VOTVJyb0dJQWlYVGhJYlFWRkZTVGs1TFZwTmRrOTZPSGRLVUhCTVVFWkJVVVZDUVZGRnVnWVZDS0JPRWhCWlIzRk5OV2RCUVVGTE9EaEhVbU5XdWdZRENLcE91Z1laQ0t0T0VoUkJPRlJ1U1RjMmF6QnFlRWMwTUd4aGFFcHZTTG9HQXdpdVRyb0dBd2l3VHJvR1VBakRUaEpMZVMxaFRHb3pXbnBvUlRKMVNFNTFXWFZFWkhKell6VlJNbWN5Y0hWcGJHczBVbjVCZmxWUU5XSXpOREV6Tm1FdE9UVmpOQzB4TVdWaUxUbGlaR0V0TUdWak4ySTBOelZpTXpJenVnWVlDTWhPRWhNMU5EVXhNREV3T1RjMk1EYzBNakl4TkRZMyIsImlhdCI6MTYyMTg3Nzc2NX0.LEiTCaG7Ia9Cr0r2CAw4G1ZTq1s8RHIV6aen_BzrPvt4bWK1K73vD2JBeW1uADMszRQ9MyNciZu4TmcAdVAHeA)","(path, /)","(expires_utc, 13267906565368408)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13266351365368408)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 260)","(creation_utc, 13262069238648043)","(host_key, .acuityplatform.com)","(name, auid)","(value, 571180111322)","(path, /)","(expires_utc, 13297887366000000)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366205057)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 261)","(creation_utc, 13266351366205156)","(host_key, .acuityplatform.com)","(name, aum)","(value, ""OikKAfqbdXNlck1hdGNoQnlVc2VyTWF0Y2hpbmdJZE1hcPqCMTM3+o11c2VyTWF0Y2hpbmdJZCQEkpFsYXN0RHJvcFRpbWVNaWxsaXMlATwoBmostphsYXN0U3VjY2Vzc2Z1bE1hdGNoTWlsbGlzJQE8KAZqLLaPdGhpcmRQYXJ0eVVzZXJJZCH7gDL6QsRDJQE8KAc4a4hEJQE8KAc4a4hFIfuBMjL6QiSsQyUBPCgHOgqoRCUBPCgHOgqoRWM2Y2MwY2YwYy0wMTExLTRkZGUtYjgzNC1jZmYwZmMyN2E2MzP7gTY3+kIkAoZDJQE8KAdGOqpEJQE8KAdGOqpFSU03dmRNTkZkak37gDb6QsxDJQE8Z24rQJBEJQE8Z24rQJBFIfv7hnZlcnNpb27C+w=="")","(path, /)","(expires_utc, 13297887366205156)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366205156)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 262)","(creation_utc, 13266351366268282)","(host_key, .fg8dgt.com)","(name, c)","(value, 1621877766)","(path, /)","(expires_utc, 13329423366268282)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366268282)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 263)","(creation_utc, 13266351365081385)","(host_key, .pswec.com)","(name, c)","(value, 1621877765)","(path, /)","(expires_utc, 13329423365081385)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365081385)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 264)","(creation_utc, 13266351365879026)","(host_key, .resetdigital.co)","(name, ckbk)","(value, 000024DA36D8BD48)","(path, /csync)","(expires_utc, 13274127365879026)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365879026)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 10001)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 265)","(creation_utc, 13266351366220137)","(host_key, .fiftyt.com)","(name, cs)","(value, MTYyMTg3Nzc2NnxEdi1CQkFFQ180SUFBUkFCRUFBQUJQLUNBQUE9fPmLDz6lDm4UjPq3iJC308yN0s1-HfeJdo4GKJLgMV9q)","(path, /)","(expires_utc, 13297887366307640)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13266351366307640)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 266)","(creation_utc, 13266351364274123)","(host_key, .ipredictive.com)","(name, cu)","(value, 6bf726f4-95c4-11eb-a966-1b05268134cb|1621877764218)","(path, /)","(expires_utc, 13297887365788148)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365788148)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 267)","(creation_utc, 13266351366260180)","(host_key, .onaudience.com)","(name, done_redirects104)","(value, 1)","(path, /)","(expires_utc, 13266437766260180)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366260180)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 268)","(creation_utc, 13266351366220075)","(host_key, .fiftyt.com)","(name, fifid)","(value, 4977cb81-3947-4b56-4288-770704003be1)","(path, /)","(expires_utc, 13297887366307545)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13266351366307545)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 269)","(creation_utc, 13266351364617420)","(host_key, .servenobid.com)","(name, pid_304)","(value, 1287833641004)","(path, /)","(expires_utc, 13266956164617420)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364617420)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 270)","(creation_utc, 13266351365863811)","(host_key, .owneriq.net)","(name, pmc)","(value, 1)","(path, /)","(expires_utc, 13267215365863811)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365863811)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 271)","(creation_utc, 13266351365791854)","(host_key, .bnmla.com)","(name, rx_maxage_10738)","(value, 1623173765)","(path, /)","(expires_utc, 13267647365791854)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365791854)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 272)","(creation_utc, 13266351365791892)","(host_key, .bnmla.com)","(name, rx_sspid_10738)","(value, 6)","(path, /)","(expires_utc, 13266351965791892)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365791892)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 273)","(creation_utc, 13266351365791713)","(host_key, .bnmla.com)","(name, rx_sspurl_10738)","(value, https%3A%2F%2Fsimage2.pubmatic.com%2FAdServer%2FPug%3Fvcode%3Dbz0yJnR5cGU9MSZjb2RlPTI3NzUmdGw9MTI5NjAw%26piggybackCookie%3Dc1c40a3f-a052-48ad-b5d4-ad4eed1baf1a)","(path, /)","(expires_utc, 13266351965791713)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365791713)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 274)","(creation_utc, 13266351363703686)","(host_key, .bnmla.com)","(name, rx_uuid)","(value, c1c40a3f-a052-48ad-b5d4-ad4eed1baf1a)","(path, /)","(expires_utc, 13267647365791807)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365791807)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 275)","(creation_utc, 13266351366268220)","(host_key, .fg8dgt.com)","(name, tuuid)","(value, cdef2694-1db5-4adb-bbd4-ea0969a0fd11)","(path, /)","(expires_utc, 13329423366318755)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366318755)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 276)","(creation_utc, 13266351364509047)","(host_key, .perf-serving.com)","(name, tuuid)","(value, 7a4eb768-ca52-4f95-9117-a55f733c4f0a)","(path, /)","(expires_utc, 13329423364575369)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364575369)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 277)","(creation_utc, 13266351365081288)","(host_key, .pswec.com)","(name, tuuid)","(value, 431c53b4-6f11-43ca-8f23-d498790d4b49)","(path, /)","(expires_utc, 13329423365119759)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365119759)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 278)","(creation_utc, 13266351366268319)","(host_key, .fg8dgt.com)","(name, tuuid_lu)","(value, 1621877766)","(path, /)","(expires_utc, 13329423366318847)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366318847)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 279)","(creation_utc, 13266351364509178)","(host_key, .perf-serving.com)","(name, tuuid_lu)","(value, 1621877764)","(path, /)","(expires_utc, 13329423364575461)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351364575461)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 280)","(creation_utc, 13266351365081427)","(host_key, .pswec.com)","(name, tuuid_lu)","(value, 1621877765)","(path, /)","(expires_utc, 13329423365119897)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365119897)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 281)","(creation_utc, 13266351365054771)","(host_key, .servebom.com)","(name, up_19)","(value, KN42O26T-H-2S6A)","(path, /)","(expires_utc, 13274127365054771)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365054771)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 282)","(creation_utc, 13266351365591348)","(host_key, .servebom.com)","(name, up_60)","(value, eyJhbGciOiJFUzI1NiIsInR5cCI6IkpXVCJ9.eyJzaWQiOjEwMDMxMCwidXNyIjoicWdZZXNnWWJNWE42WVVZMFpFaHROMWhJWnpkNGRWRTNTbEUwTVV0eFEweEcifQ.zbuTfDB-_1h_PzEHlbts78zvFSDBJfRY6Y77RhqEMvuRC78L2X0eunnSpVC2ic6BIj3Mno5Sl8ppgXmz_XxmQA)","(path, /)","(expires_utc, 13274127365591348)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351365591348)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 283)","(creation_utc, 13266351364041462)","(host_key, .smrtb.com)","(name, xid)","(value, x-aa2c1827-59b9-486e-a36b-4872d01aaf19)","(path, /)","(expires_utc, 13274127365031422)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13266351365031422)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 284)","(creation_utc, 13266351359742623)","(host_key, .pubmatic.com)","(name, KADUSERCOOKIE)","(value, BED29102-384A-4D30-81A2-3CDD3555507A)","(path, /)","(expires_utc, 13274127367439521)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13269985722650879)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 285)","(creation_utc, 13266351366741237)","(host_key, .eyeota.net)","(name, SERVERID)","(value, 17724~DM)","(path, /)","(expires_utc, 13266351966851774)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366851774)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 286)","(creation_utc, 13266351366529716)","(host_key, .pubmatic.com)","(name, SyncRTB3)","(value, 1623024000%3A13_234_81_165_5_57_104_204_7_48_78_71_222_55_96_166_233_56_176_189_178_54_220_99_22_8_225_3_21_231%7C1622678400%3A63%7C1622419200%3A38_15_223_67_2%7C1623110400%3A35%7C1622246400%3A216%7C1624406400%3A224%7C1626998400%3A69)","(path, /)","(expires_utc, 13274127366529716)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13269985722650879)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 287)","(creation_utc, 13266351366999822)","(host_key, .adsby.bidtheatre.com)","(name, __kuid)","(value, 180e0642-f55b-4275-8ddb-2e1cd26f7af4.391091766)","(path, /)","(expires_utc, 13266956166999822)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366999822)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 288)","(creation_utc, 13262069597965299)","(host_key, .c.appier.net)","(name, _auid)","(value, LeYMlm8ZCaySz3FvXo5qYA)","(path, /)","(expires_utc, 13297887367238815)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13266351367238815)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 289)","(creation_utc, 13266351367439645)","(host_key, .pubmatic.com)","(name, chkChromeAb67Sec)","(value, 5)","(path, /)","(expires_utc, 13274127367439645)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13269985722650879)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 290)","(creation_utc, 13266351366760312)","(host_key, ads.playground.xyz)","(name, connect.sid)","(value, s%3Al0hxKOJabXS4K5rwKtxWaE7o3eOjq9TG.bn1b%2FO7Qm3h8rRA%2FmvqGgHm8cBHlV4wy8FFDcPrKd98)","(path, /)","(expires_utc, 13266945481760312)","(is_secure, 1)","(is_httponly, 1)","(last_access_utc, 13266351366760312)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 291)","(creation_utc, 13266351366260091)","(host_key, .onaudience.com)","(name, cookie)","(value, 1099692889b5f4a5)","(path, /)","(expires_utc, 13297887366531211)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351366531211)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
"(PID, com.android.chrome)","(DN, Cookies)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/user/0/com.android.chrome/app_chrome/Default/Cookies)","(TN, cookies)","(RL, 292)","(creation_utc, 13266351368486592)","(host_key, .quantserve.com)","(name, d)","(value, EFYBIgGuI4EO-TDCnBvvg6WK7tKV)","(path, /)","(expires_utc, 13274127368486592)","(is_secure, 1)","(is_httponly, 0)","(last_access_utc, 13266351368486592)","(has_expires, 1)","(is_persistent, 1)","(priority, 1)","(encrypted_value, )","(samesite, 0)","(source_scheme, 2)","(source_port, 443)","(is_same_party, 0)"
