"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2178)","(stickerId, hometab_megapack_decoratives~constellation.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/gejtR0DvMWJKDwg2pdQDg?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIfp5_UFSAJQB2AB&uc=7)","(rank, 18000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2179)","(stickerId, hometab_megapack_decoratives~animated_confetti.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/kCu6yj2SOKtvAfvSUobzJ?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCP_o5_UFSAJQB2AB&uc=7)","(rank, 2000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2180)","(stickerId, hometab_megapack_decoratives~heartvine.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/nkH3LHCbcyzH8wpxWsrRm?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCI7p5_UFSAJQB2AB&uc=7)","(rank, 27000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2181)","(stickerId, hometab_megapack_decoratives~confetti3.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/yMTZHWJsJrsNFGY655yJn?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIfp5_UFSAJQB2AB&uc=7)","(rank, 2250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2182)","(stickerId, hometab_megapack_decoratives~murica_stars.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/hATl67leWVF3vHWkT23u5?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJDp5_UFSAJQB2AB&uc=7)","(rank, 61250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2183)","(stickerId, hometab_megapack_decoratives~streamer_confetti418_.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/xKAM8K3NgK2oepv9jK5PE?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJ3p5_UFSAJQB2AB&uc=7)","(rank, 3250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2184)","(stickerId, hometab_megapack_decoratives~animated_deco_3.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/DQHFrLHocqq7SY9NqICna?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIDp5_UFSAJQB2AB&uc=7)","(rank, 29000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2185)","(stickerId, hometab_megapack_decoratives~streamer_confetti9_.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/KYIIvv4x5WlZIs7O2JbGz?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJrp5_UFSAJQB2AB&uc=7)","(rank, 36500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2186)","(stickerId, hometab_megapack_decoratives~streamer_confetti421_.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/hd4ZOL8CeBDkqHXKrbric?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJ_p5_UFSAJQB2AB&uc=7)","(rank, 60000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2187)","(stickerId, hometab_megapack_decoratives~bokeh_sparkle_3.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/19xHVE5AJWqwbOfdZezlt?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCITp5_UFSAJQB2AB&uc=7)","(rank, 500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2188)","(stickerId, hometab_megapack_decoratives~confetti_5.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/4YFpHQsLEoGnGjKAZfJSq?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIXp5_UFSAJQB2AB&uc=7)","(rank, 63500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2189)","(stickerId, hometab_megapack_decoratives~streamers.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/0eaAdRDn5GVahZLgvNa0C?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKLp5_UFSAJQB2AB&uc=7)","(rank, 17750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2190)","(stickerId, hometab_megapack_decoratives~explosion_animation.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/HqAvL5qHYVFKSICICvb9k?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCOnp5_UFSAJQB2AB&uc=7)","(rank, 62500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2191)","(stickerId, hometab_megapack_decoratives~streamer_confetti2_.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/tw6OTHYpulcSdBn9MX3wI?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJfp5_UFSAJQB2AB&uc=7)","(rank, 44000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2192)","(stickerId, hometab_megapack_decoratives~heart_sparkles.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/SBjS4Yh4AXvAvmKEaMbRL?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCI3p5_UFSAJQB2AB&uc=7)","(rank, 49750)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2193)","(stickerId, hometab_megapack_decoratives~sticker-set-violeta-noy-decoratives-4.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/pzLhqBuGsSUSwWcZTdXUH?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJbp5_UFSAJQB2AB&uc=7)","(rank, 41000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2194)","(stickerId, hometab_megapack_decoratives~gem_shooting_star.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/odjYRb2yNlbu3CNOMxqsh?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCO_r5_UFSAJQB2AB&uc=7)","(rank, 35063)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2195)","(stickerId, hometab_megapack_decoratives~deco_flags.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/YjCdutNYHK9blmAvqGOv6?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIjp5_UFSAJQB2AB&uc=7)","(rank, 19000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2196)","(stickerId, hometab_megapack_decoratives~animated_shooting_star.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/n9Zp72L2GvUdpgzEbvOfg?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCILp5_UFSAJQB2AB&uc=7)","(rank, 27250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2197)","(stickerId, hometab_megapack_decoratives~purple_bubbles.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/Z1z8KMGJmeuWDY0TPvqjY?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJLp5_UFSAJQB2AB&uc=7)","(rank, 35000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2198)","(stickerId, hometab_megapack_decoratives~fireworks7_copy.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/qa2gtnsDsH2eoqlNXrWJP?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIrp5_UFSAJQB2AB&uc=7)","(rank, 1000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2199)","(stickerId, hometab_megapack_decoratives~doodle_stars.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/0rZ0jl8UNA3xzqdCerXdn?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIjp5_UFSAJQB2AB&uc=7)","(rank, 35250)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2200)","(stickerId, hometab_megapack_decoratives~fireworks_3.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/zxFy2W85p6TvI2JPGT7gL?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCInp5_UFSAJQB2AB&uc=7)","(rank, 11500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2201)","(stickerId, hometab_megapack_decoratives~stars.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/IZzdyMoGvEQk7RMrXCIzX?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCJXp5_UFSAJQB2AB&uc=7)","(rank, 3625)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2202)","(stickerId, hometab_megapack_decoratives~leaves_and_sparkles.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/NOIwrOBmowRWCYJPX7SSU?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCI7p5_UFSAJQB2AB&uc=7)","(rank, 28000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2203)","(stickerId, hometab_megapack_decoratives~gem_stars.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/GVRDc0AJK9OIavU7ylXpb?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCPDr5_UFSAJQB2AB&uc=7)","(rank, 2500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2204)","(stickerId, hometab_megapack_decoratives~05_35_rainbow_hearts.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/VN72CQ2ZBAofARTKc43G4?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCPDs5_UFSAJQB2AB&uc=7)","(rank, 33500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2205)","(stickerId, hometab_megapack_decoratives~streamer_confetti428_.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/6pdzcZUJtmNvtNiQHDS8F?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCKHp5_UFSAJQB2AB&uc=7)","(rank, 0)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2206)","(stickerId, hometab_megapack_decoratives~animated_stars.webp)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 1)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/OxqsFPWV77Q4Ki0Bj2tNd?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIPp5_UFSAJQB2AB&uc=7)","(rank, 17500)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
"(PID, com.snapchat.android)","(DN, stickers.core.db)","(DP, /home/kali/Desktop/RA/Heisenberg Android/Dump/data/data/com.snapchat.android/databases/stickers.core.db)","(TN, ContextualSticker)","(RL, 2207)","(stickerId, hometab_megapack_decoratives~fireworks.png)","(packId, hometab_megapack_decoratives)","(cacheKey, 400030836)","(stickerType, StickerPackMetadata)","(capFriends, 0)","(capGeo, 0)","(targetPreview, 1)","(targetChat, 0)","(targetOdg, 0)","(animated, 0)","(priority, 450)","(expandable, 0)","(sponsored, 0)","(displayCount, 28)","(stickerPackTitle, )","(boltMediaToken, https://bolt-gcdn.sc-cdn.net/3/SNBFkhZc07KKZTf9MCu1O?bo=EiIaABoAMgF9OgsEBQcNDxFydHZ3e0IGCIrp5_UFSAJQB2AB&uc=7)","(rank, 23000)","(targetStickerQuickReply, 0)","(miniAppId, )","(miniShareInfo, )","(capabilities, )"
